t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4
8.22376,-1.3466490845758399,-8.987745016380101,-1.620684150617009,0.752599653105633,0.060213364252795214,0.22934047275975306,-0.6143053282425669,-10.95852936490962,-0.7823460525064664,0.8165294126092622,1.7577773427600762,-0.0021613951734922757,-0.0189906203745612,2.6384160969727564,6.75294014714021,-5.552629255111998,-6.643823128997577e-05,-0.03337842817544039,6.070358711079444e-07,4.178998052133292,4.178998311077584,4.178998853701291,4.178998422345483,0.000137493934706897,1.2262746850604725e-05,0.0449882736415209,0.00030378486135447557,2.166534820227186e-05,0.0450049382198613,0.0007484934027174549,4.107439082734799e-05,0.046430611921501753,0.000971457782265461,0.00010201873999300494,0.04770258302445158,0.9904778551736068,0.00025602522475265627,0.052650687235261825
8.26846,-1.8339969414787318,-9.015984914401969,-1.5897262821037186,0.7494084922983885,0.08958517151897906,0.20501568326376948,-0.6231612585214692,-10.840607033488505,-0.4805276823821724,0.5683581753161117,1.757774373345533,-0.0036532228174095023,-0.018990593243478557,3.826257270520905,6.840214097496553,-5.563656770437288,-0.00012112133018659548,-0.03338203515051897,5.818568114227367e-07,4.178997462628379,4.178998646475823,4.178999055392983,4.178997928683868,0.0001256579365722275,1.1835998134669515e-05,0.04498806992275174,0.00028263231970716455,2.1152541647311018e-05,0.04500497935766869,0.0007064326954031266,4.2060707314328276e-05,0.046499389996160184,0.0008782591639371956,9.319861832826531e-05,0.04726354959111451,0.9901779363167372,0.0002999188568695445,0.055240799282422565
8.31315,-2.314886033331969,-9.030640649867477,-1.5698866242263156,0.74506782998818,0.11879790723033286,0.18034963230365278,-0.6310586120341771,-10.669594895382422,-0.17480865848679258,0.3196940702306397,1.7577689599046218,-0.005145211672786564,-0.01899056723775799,4.998954366769305,6.882762304605739,-5.483352932178765,-0.00018446751974807803,-0.03338561246040729,6.195346758550122e-07,4.178996500709121,4.178998876347566,4.178999198176004,4.178997110511776,0.00011424512877641863,1.1412807795808863e-05,0.044987902000886024,0.00026195827156153835,2.0674048145626194e-05,0.04500502615083342,0.0006633711126008332,4.30615828022934e-05,0.046570572696707856,0.0007926287314955449,8.563043244165077e-05,0.04691800005371254,0.9898225771587321,0.00035535915800503714,0.05873616173231307
8.35785,-2.7869574188685156,-9.03158250172215,-1.5610956939397298,0.739583554412935,0.1478061872626521,0.15538056027532354,-0.6379861708739992,-10.446169805506129,0.13281203049691834,0.07461909418375058,1.7577607152460082,-0.0066373604137566255,-0.018990539548049207,6.149044167431621,6.880388137684833,-5.3137212563950325,-0.00026869899893030544,-0.03338969210724924,7.175273667049999e-07,4.178994812204763,4.178999039163062,4.1789993017192355,4.178995628637111,0.00010325200461680327,1.0993124159615357e-05,0.04498776775711642,0.00024172650376561345,2.0231767795924895e-05,0.0450050808264765,0.0006192955809313502,4.407553166948303e-05,0.04664397495572914,0.0007135146424234634,7.911408907208147e-05,0.04664414770478764,0.9893961870881269,0.0004263900706051551,0.0632181087050867
8.40254,-3.247889882966979,-9.01877033465191,-1.5631034808214035,0.7329633159609641,0.17656496557159373,0.130147223553718,-0.6439342095490582,-10.171342182574737,0.4403266075982702,-0.16287430187117308,1.75774870591494,-0.008129691491950725,-0.018990507478619356,7.269207949200167,6.833170095408111,-5.057276201063631,-0.00040292035933991484,-0.03339329784323918,8.233358987948119e-07,4.178991553997626,4.178999157583446,4.178999378217447,4.178992571462721,9.267532464687563e-05,1.057667996992765e-05,0.04498766359725321,0.00022189914200242212,1.982736176319132e-05,0.0450051458285988,0.0005741937895296321,4.51017914017182e-05,0.04671935781458041,0.0006400275399026639,7.348710252079964e-05,0.0464259512070914,0.9888773015319157,0.0005188855562112812,0.06847131296740712
8.44723,-3.695414708216585,-8.992253717149838,-1.5754839616866125,0.7252165228356977,0.20502959014619976,0.10468884801100312,-0.6488945082675471,-9.846449550992435,0.7457308042949541,-0.388906049082765,1.7577306976454312,-0.009622183726224379,-0.018990470680144377,8.352314655538718,6.741460445743137,-4.71702706544988,-0.0006744156888185031,-0.03338165544927255,3.268841857315788e-07,4.178984509109565,4.178999245784286,4.178999435632217,4.178984810816802,8.251237064067948e-05,1.0162954006196143e-05,0.04498758467529395,0.0002024368325246522,1.946230947776991e-05,0.045005223885364966,0.0005280533694841093,4.61404200455227e-05,0.04679634548028852,0.0005714105797187521,6.861696018391168e-05,0.04625168855257399,0.9882357101068101,0.0006415914251055949,0.0739181653062466
8.49193,-4.127330114333753,-8.9521714911219,-1.5976406202023798,0.7163543452536711,0.23315583767633907,0.07904511208679173,-0.6528603627000636,-9.473148153205353,1.047036096457696,-0.5997305773186887,1.7577005550646367,-0.011114155611095433,-0.018990456070263347,9.391456616119353,6.605878799151271,-4.296450668479911,-0.0014456772889682788,-0.0331785187023397,-7.986101181344652e-06,4.17896796030958,4.178999313214258,4.178999479474857,4.178955784874272,7.276125152113995e-05,9.751119119539533e-06,0.04498752517031546,0.00018329885819546305,1.913797432918914e-05,0.045005318108010076,0.0004808610039065309,4.7192365577578495e-05,0.04687420625765166,0.00050701531451012,6.43952652086321e-05,0.0461130898114277,0.9874277930171034,0.0008079170897066598,0.07886195561693524
8.53662,-4.541515285782374,-8.898750801275485,-1.6288129279026446,0.7063897621061964,0.2608998909019523,0.05325630187932468,-0.6558265721317338,-9.053402965596879,1.3422816530531894,-0.7917577106598893,1.7576359414365614,-0.012597048428103346,-0.01899081300398254,10.3798797625226,6.427232147221609,-3.799275112268727,-0.007249591056922954,-0.028392563053267844,-0.00020389479231936795,4.178937665512239,4.178999366654733,4.178999513851959,4.17863090960476,6.342128434661676e-05,9.339967174523194e-06,0.04498747857677283,0.00016444318203645013,1.8855676159012923e-05,0.04500543213145963,0.0004326015170784683,4.825948682806256e-05,0.04695121390760051,0.00044628194457337387,6.07333699367461e-05,0.046005197077158666,0.9863886331037116,0.0010391599133919049,0.08283459807822373
8.58132,-4.935944007332872,-8.832305682002982,-1.6680835417143183,0.6953381340287476,0.28821821956184895,0.02736648413148519,-0.6577888629783182,-8.589480833347945,1.6295427110245677,-0.9615638983430944,1.757311925569518,-0.013866035997616691,-0.01899992595220269,11.29592406095881,6.195714356176698,-3.2037745642353554,-0.5453543331513888,0.5091832086193501,-0.022211037541303238,4.178934750548147,4.178999411267545,4.178999542065832,4.145534563296772,5.44934896399053e-05,8.92779470671145e-06,0.044987437971987926,0.00014582641337270333,1.861676866374682e-05,0.045005570310511986,0.0003832570646127184,4.9344452465749865e-05,0.047022371387579004,0.0003887222721068958,5.7559672466478046e-05,0.045928074259968026,0.9850180323692098,0.0013706007345017739,0.08571453853759765
8.62601,-5.308711218225374,-8.753247536181156,-1.7143600273664064,0.6832892694122563,0.3150612077212616,0.0017854690919968277,-0.658672146982586,-8.084616683090344,1.9064562283950504,-1.1047545673189894,1.7329376600813693,0.008891584056995019,-0.01999263416572426,11.883841450667267,5.692327756196857,-2.2130661710249666,-8.955167124306788,-8.970930226969976,0.3660518113552227,3.6285098257748043,4.1789994512137625,4.1789995672046505,4.178963561445904,4.59812710427901e-05,8.512218597115208e-06,0.04498739629642813,0.00012740372967937096,1.842268369333239e-05,0.04500573797158143,0.00033280707726147853,5.044998735123991e-05,0.047067700155068726,0.0003339014683697341,5.482080373716167e-05,0.04589797665145045,0.9831542825569343,0.001863749812275495,0.087625601655629
8.67071,-5.658291982913119,-8.66229318879952,-1.766031067948379,0.6718882450719805,0.33545116710082756,-0.02359938459619823,-0.6599104143067951,-7.553475938569623,2.160871201451814,-1.203666154000064,1.3326921541599888,-0.39205844372452964,-0.003632180988737894,12.212425138118492,5.169524288194798,-1.5053103659287115,-14.871674325637407,14.855408569429766,-0.6080687170301564,4.178968288554583,4.178999490918211,4.178999591962167,3.264579139344978,3.7891423969628644e-05,8.089847073161455e-06,0.04498734757503653,0.00010912933410598626,1.827439557338469e-05,0.04500594145582599,0.0002812386524547414,5.156842480673717e-05,0.0469187461393985,0.00028139385811458623,5.250761025514792e-05,0.04607673976690765,0.980521101100423,0.0026331814565112863,0.08879359977227316
8.7154,-5.983739818075467,-8.560509071038972,-1.821394160232228,0.6639700031683304,0.3495109337725207,-0.03913208888934448,-0.6598898550529334,-7.007649354868473,2.3919198056130186,-1.2709450445686723,0.668012117289821,0.2718946055046313,-0.030809426025528802,12.601592808613317,5.27656322152561,-1.5776865471168167,-5.83333150600124,-5.849440146939214,0.23860954710309237,3.8201376372944598,4.17899953054971,4.178999616900678,4.1789488999707,3.023568093382621e-05,7.655743035802429e-06,0.044987287110196,9.095722329468263e-05,1.817211081130363e-05,0.045006188200662794,0.0002292837742588846,5.1954878195856765e-05,0.04529824550158413,0.00023079980508047262,5.059405303411361e-05,0.04756114368968755,0.9766090713787554,0.003912029721667605,0.08944917645607366
8.7601,-6.284352627962887,-8.448317645259236,-1.8798225338151997,0.6594613178341296,0.3595653095115913,-0.04476156037017662,-0.6586501052830942,-6.4444291693502604,2.627752446903803,-1.341458742579083,0.40729507120707387,0.010457593948048908,-0.02014492389259497,12.724084979606234,5.275770690465193,-1.6037300151587104,-0.06822420402203874,-0.0744563613753325,0.0027113307858931137,4.17485814607762,4.178999564169171,4.178999640713218,4.178935258685293,2.303323582398919e-05,7.20244510983702e-06,0.04498720767495012,7.283975337090987e-05,1.8117469923772763e-05,0.04500648909319519,0.00017746717540461642,5.18165988542682e-05,0.045120386112985925,0.000181989029788525,4.8810775291947634e-05,0.04754182512170589,0.9703733514110061,0.006235719967749328,0.0897823566137505
8.80479,-6.5596585880249,-8.325573370026312,-1.94141481784235,0.6558868020861632,0.36567980437467623,-0.05044115051740847,-0.6584424605507967,-5.875734274061708,2.863549666522291,-1.4131364368497177,0.4042458337471981,0.007129814174196619,-0.02002374268547104,12.635534764074947,5.102742262618529,-1.3989602061912902,-0.0022272260739353024,-0.009409561322862156,5.39221339536878e-05,4.17888638480653,4.178999592676903,4.178999660541235,4.178967402857917,1.6315583175521893e-05,6.717652648467299e-06,0.0449870999339188,5.472660641018523e-05,1.811314696072464e-05,0.04500685909493053,0.0001264357813298647,5.103139407475174e-05,0.04506104682026204,0.00013471413061424826,4.7274899174276745e-05,0.047435100385806936,0.9593090774131448,0.011064273997861368,0.08993075105695354
8.84948,-6.809635314028074,-8.192463276607388,-2.006005701461571,0.6522701383307847,0.37171354149794217,-0.056121436758267335,-0.6581968505281682,-5.310997074405498,3.091613490473121,-1.4756620745869649,0.4041462892926514,0.006709259808221148,-0.020021332669947593,12.544004178678781,4.929678520881953,-1.1934709177487264,-0.00046730158196599324,-0.00826124027854636,7.030716227599869e-06,4.178976006655426,4.1789996147249795,4.178999675612447,4.178986518273564,1.0137160644382584e-05,6.1784225311393095e-06,0.04498695534771734,3.656655012290413e-05,1.8160056287281103e-05,0.04500731439537993,7.760254287958907e-05,4.8833238450275616e-05,0.045030170350519844,8.875292767110299e-05,4.5961202943145256e-05,0.047328224285486324,0.9357081194272445,0.0236009579859002,0.08998477762779071
8.89418,-7.034462794112912,-8.049333185773474,-2.0731855788927676,0.6486001457807595,0.37771018520113386,-0.06180201456109508,-0.6579007355860766,-4.750350776119485,3.311942340424416,-1.5290034991127266,0.4041254035452951,0.006340028921859457,-0.020021018436552008,12.45183506753347,4.758465398495976,-0.9897605346605067,-0.00011356882619004697,-0.008133433195828302,1.811701202772234e-06,4.178991040884437,4.1789996294977945,4.178999685140375,4.178993709604568,4.604435762601944e-06,5.5327248817806395e-06,0.04498676331186648,1.831617087242454e-05,1.825037925047959e-05,0.04500785021066309,3.425452356180174e-05,4.334801931778733e-05,0.045011483770382395,4.390752157944785e-05,4.484540609165514e-05,0.047235439471847766,0.8613684649747556,0.07433965445248884,0.0899984743985616
8.93887,-7.234324500018071,-7.896526955313455,-2.1425457472753795,0.6448767163675041,0.3836703643540852,-0.0674826593002308,-0.657553923946347,-4.193823917706409,3.5246189286324596,-1.5732402174717797,0.4041203276587522,0.005976510291871405,-0.02002093746371762,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9.93057340588743e-35,4.604435762601944e-06,0.04498650003610376,9.930576275746685e-35,1.831617087242454e-05,0.045008258003392795,2.496456127558833e-35,3.425452356180174e-05,0.0450021528015794,1.945813978670952e-31,4.390752157944785e-05,0.04716358969062617,1.6258459849273997e-31,0.8613684649747556,0.08999999856167173
