t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5
7.5183,-0.9634661605799525,-7.443749539039251,-1.6554873962083148,-0.0970304266346132,-0.18341247638203048,0.00817610800444501,-0.9782014831749025,-11.51494809109876,-1.020474852649699,1.4517050423527302,-0.3371442393168866,2.5913820576807676,0.10569161688055602,1.765339833191752,1.4053509305903127,-6.859035949124309,-0.27381366057776707,-0.03609443383332108,-3.369876793755251e-07,4.178998403702975,4.178994432752319,4.178998281085782,4.1789940486211234,0.0008791533768586903,2.580508716004881e-05,0.044991079970290865,0.0015277500538299804,3.465449507307074e-05,0.045039311489702624,0.0031685655392218624,5.150461569892191e-05,0.04889410505617893,0.004381192936377633,0.00012328968515544768,0.05131822175238072,0.9896993260697954,0.0002320395688895759,0.07576235694417416,0.9903576490010898,0.00041060859640426145,0.04491759022414311
7.55938,-1.4352850950359517,-7.484469025877798,-1.6015804490336998,-0.09649134200782096,-0.13041589191086123,0.010285870452396985,-0.9866992182032905,-11.442421594577716,-0.9627379923229137,1.1699112270495,-0.3483934872678619,2.58989916878843,0.10569160303589263,3.430839788047511,1.2733015188356358,-7.148001994718699,-0.2736481331841368,-0.03735517964820058,-2.1189415034698344e-07,4.178998111076739,4.17899617303494,4.178997897073704,4.178996068400153,0.0008539875258408854,2.516585101780487e-05,0.04499144854433477,0.0014944233095445264,3.332674428545396e-05,0.04503669987639945,0.0031157815254578185,5.278401376404398e-05,0.04908652251648713,0.004269781583622009,0.00011141135275562451,0.05019623523559038,0.9894300705073147,0.0002692555624806664,0.07882268920368313,0.9898702792953142,0.0004873697057755931,0.0449851388819058
7.60046,-1.902720096203776,-7.522929326647544,-1.5595216804617515,-0.0957036168317163,-0.07705126654463249,0.0125967687762077,-0.9923433233569298,-11.301470382083858,-0.9104261957839408,0.8762456494337357,-0.3596359347593945,2.5883644839329367,0.1056915943305204,5.095308705381059,1.1517190515752864,-7.243548614453902,-0.2734793602003669,-0.03859511445797317,-2.790493927708474e-07,4.1789976745288735,4.178997218933607,4.1789972916293445,4.178997182209988,0.0008294521455283918,2.4535380312493613e-05,0.044991832708314944,0.001462368793998015,3.205451554651132e-05,0.04503427739648909,0.0030617856315452623,5.3995893912556255e-05,0.049272688290979305,0.00416848934448544,0.00010129223913656841,0.04931598950442985,0.9891144049341583,0.0003156655731564051,0.08150845589616652,0.9893274459090571,0.0005428333862570823,0.045079932404122676
7.64155,-2.3629580472544496,-7.559344608596502,-1.5296355226082505,-0.09465710601231743,-0.02347400533839054,0.01510337443700771,-0.9951185462280357,-11.092136812339206,-0.8631094433849025,0.5786546737424668,-0.3708714484509923,2.586778858105073,0.10569158286616978,6.738509298844989,1.0413987433295746,-7.147260421733019,-0.2733034652232225,-0.039831375195831485,-4.96814269861254e-07,4.178996994529215,4.178997878294268,4.17899627628082,4.178997849453535,0.0008055358964850234,2.3916249043368392e-05,0.04499222200773996,0.0014315248025778926,3.084399142012248e-05,0.045032045621855206,0.003006664376418978,5.512125512628416e-05,0.049448918411452054,0.004075844201722687,9.26451427627535e-05,0.04862287477911069,0.9887402597178032,0.0003741452163550844,0.0837524831660509,0.9887923135655923,0.0005351323434647864,0.04523037036385475
7.68263,-2.8132046719940758,-7.593910685496597,-1.5119209743734576,-0.09334236657202967,0.03015990572839261,0.01779901544800417,-0.9950179933127158,-10.815294664424782,-0.8203250452112355,0.28501956260661465,-0.3820997357456052,2.5851424422489,0.1056915624552564,8.340473903640458,0.9430201202371277,-6.862879964611519,-0.2731158373168189,-0.04108026409849056,-9.948735009376536e-07,4.178995870340189,4.178998312483548,4.178994412325889,4.178998274447471,0.0007822249721094808,2.33109243755426e-05,0.044992607202979845,0.0014018247339355233,2.970006864236902e-05,0.045030002800157044,0.002950520886559344,5.61434898596338e-05,0.0496117613272746,0.003990608495948191,8.523570577449579e-05,0.048074259109113476,0.988291594209449,0.0004486655083542264,0.08554147421756177,0.9882921152253501,0.0005001983402421417,0.045701203324901414
7.72371,-3.2507184977508143,-7.626803771804197,-1.5060561013310085,-0.09175072119381708,0.0836943435833149,0.020675791970344227,-0.992043145524894,-10.472638060759666,-0.7815823939756406,0.003067821350195061,-0.39332031461238726,2.5834547175540825,0.10569152158228218,9.881734494401043,0.8571387172594157,-6.396265603661909,-0.27290362505661203,-0.042371911218482,-2.2741546977660833e-06,4.178993850368829,4.178998609250425,4.178990481859456,4.178998557978298,0.0007595032624505394,2.2721709658941283e-05,0.04499298056968002,0.0013731983632971209,2.8626370638402558e-05,0.04502814440850675,0.0028934715552229756,5.704933133636852e-05,0.04975822945612543,0.003911736377578707,7.887211836948447e-05,0.047637439835746184,0.9877468497141233,0.0005447444953258072,0.08628368586865785,0.9878435080015445,0.0004486072238056474,0.07097333103139211
7.7648,-3.6728441684035245,-7.658179439278028,-1.5114061458041204,-0.0898743208150532,0.13697348654270852,0.023724594241545743,-0.9862038545253015,-10.066660940119801,-0.74636805902067,-0.25971372718197494,-0.4045321750378459,2.5817139273595844,0.10569142815184478,11.343545400820688,0.7841789260824891,-5.755323256941924,-0.27261181029836423,-0.04380044525059296,-6.554510534183427e-06,4.178989756080246,4.178998818585022,4.178979963971209,4.178998754287242,0.0007373525667210679,2.2150695729471538e-05,0.04499333599645996,0.001345573035707763,2.762532758935779e-05,0.04502646377160731,0.0028356419430137277,5.782961220924803e-05,0.049886003533664514,0.003838339453727,7.339692385170674e-05,0.04728751762069446,0.9870765066295738,0.0006703430845494728,0.08750530320218392,0.9874610455870787,0.00038246241446586937,0.06679503385394339
7.80588,-4.077044724969401,-7.688171789053382,-1.5270351537969944,-0.08770620958964773,0.1898422190273348,0.026935108411736467,-0.9775183276467726,-9.600627380699432,-0.714151174155183,-0.49616306363488194,-0.41573204666565156,2.57991444785974,0.10569115886902652,12.70808306159772,0.7244259372109334,-4.949896864767047,-0.2717766311924033,-0.045950468751156874,-3.266646171545152e-05,4.178979756276237,4.1789989704087285,4.1789307091297365,4.178998895056409,0.0007157528459720763,2.1599720748991605e-05,0.044993668927797034,0.0013188747341303596,2.6698301577403404e-05,0.04502495267628563,0.0027771621951781216,5.8479747835606395e-05,0.04999358389613352,0.0037696589700080122,6.86804837189878e-05,0.04700556654932269,0.9862397432880498,0.000836763341524008,0.08838153466500118,0.9871293125597612,0.0003317330273175158,0.0630189418067075
7.84697,-4.460932495738337,-7.716892851421741,-1.5517209677554706,-0.08524043352661949,0.2421462962795537,0.030295666176924974,-0.9660131677382656,-9.07853371656356,-0.6843891565385019,-0.6995225930536312,-0.42689760613815203,2.578026637677609,0.1056898168135325,13.893217837527502,0.6693909266090714,-3.902992681480881,1.5520168755912815,-1.859664803602,-0.07427913335704421,4.178940528091127,4.178999082937586,4.067242666642101,4.178998999488802,0.0006946825072380977,2.1070338733978495e-05,0.04499397620572567,0.001293028997295238,2.5845736835121456e-05,0.04502360193586905,0.002718162304806999,5.899989037112263e-05,0.05008037026895654,0.0037050432146162435,6.461575539176898e-05,0.046777177480773605,0.985179192947108,0.0010605503409417537,0.08898521412784559,0.9868370944016454,0.0002922181581158437,0.059852685668952334
7.88805,-4.82234887573089,-7.7444366730320695,-1.5838950190202055,-0.08268001817303262,0.2929400293569483,0.03312857780321318,-0.9519730449566657,-8.507750462136151,-0.6568881746894977,-0.8598715410651223,-0.3631351823760048,2.5016249328200852,0.10263816341189502,14.780232104236115,0.5848878187556502,-2.6496940255850108,4.026353140638152,-6.309163049571571,-0.1742483456607682,4.116902900070302,4.178999169101473,3.8548753997134124,4.178999081998562,0.0006741187455503248,2.056376168777299e-05,0.0449942559309297,0.00126796178076608,2.5067216529158138e-05,0.045022401713159625,0.002658767496277717,5.939480852928197e-05,0.050146673713109075,0.0036439296979360893,6.111351668015399e-05,0.046591310690089933,0.9838129788780837,0.0013662140690243077,0.08938562083887966,0.9865760587776856,0.0002610356239597218,0.057314013973997616
7.92913,-5.1595326079754225,-7.77091516803445,-1.6216024847210195,-0.08059145618670611,0.33949638394347503,0.03395626234240746,-0.9365330846145148,-7.900525477952809,-0.6328588838104229,-0.9687304819416608,-0.19771814393586912,2.242421869839213,0.09547941595842924,15.264061048787777,0.4546788494142418,-1.3514854372456984,1.712634972307721,-13.091238014401485,-0.07761023698656748,3.8353489458599723,4.178999239410076,3.7186419085032436,4.178999153478733,0.0006540379878179529,2.0080757732372023e-05,0.044994507399494385,0.0012436004822899166,2.4361298476163303e-05,0.04502134143435838,0.0025990942557905764,5.967324048714082e-05,0.050193617203963405,0.0035858318208676055,5.8097877068484174e-05,0.04643940728874436,0.9820222009464002,0.0017907779316835592,0.08964134431152268,0.9863399028598333,0.00023615591785230256,0.055326832374411015
7.97022,-5.471314207784683,-7.796513430110029,-1.6626684408747776,-0.07896502812883191,0.377505207378619,0.03313543519919417,-0.9220392643813407,-7.273423064164107,-0.614179044739091,-1.0242543544673386,-0.12735695226870059,1.7045868250189775,0.09229090886366399,15.74970983221895,0.34046616516125316,-0.6105172947620404,0.5876990541382107,-11.59034369461379,-0.029530361607061066,3.8451970731553287,4.178999301567456,3.800790594104181,4.178999221810992,0.0006344164217846662,1.962156603328667e-05,0.04499473100972245,0.0012198751911607377,2.3725291129179087e-05,0.04502040959443301,0.0025392476342318217,5.984662155875451e-05,0.05022291015197605,0.0035303289746923443,5.550284617526124e-05,0.04631474441354547,0.9796305227744084,0.0023916781719917866,0.0897985626659354,0.9861237893099911,0.00021611354984209707,0.0537857519673327
8.0113,-5.756879970496388,-7.821445209893739,-1.7053637725642206,-0.07729539122259603,0.4053533904893103,0.03221386576966254,-0.9103166129072838,-6.626368455257094,-0.6001914726700602,-1.0493365962103005,-0.10321216574999902,1.2284139058789434,0.0910776956182078,16.223335269353917,0.25988669890575944,-0.24290371710665373,0.14299203270527325,-5.0304676003837265,-0.01002763782817616,4.032163639806385,4.178999357436238,4.017084557707268,4.178999284906519,0.0006152302996276726,1.918612215699351e-05,0.04499492761798633,0.00119671921330395,2.3155977856787674e-05,0.04501959497745515,0.0024793198673746307,5.9927766857191094e-05,0.05023660143506596,0.0034770555136817345,5.327346101060956e-05,0.04621213425248812,0.9763704050326535,0.0032601177417549677,0.08989147445317253,0.9859239379224077,0.0001998513875833849,0.05259222759359755
8.05238,-6.015436951923144,-7.8458747864557115,-1.7487611407954966,-0.07548396398940255,0.4264994910630192,0.03153690419481386,-0.9007806593975787,-5.959855613451919,-0.5895143942913464,-1.0593159527412368,-0.0973375398181831,1.0217442414558557,0.09066572426493891,16.4156235518164,0.20288294363655876,0.18540021765970724,0.11520188243925449,-1.9733315012072277,-0.008341402429723371,4.124867717210938,4.17899940788756,4.112324320786013,4.178999342012149,0.0005964560106838318,1.8774288943840727e-05,0.044995098005822014,0.001174068765319689,2.2650447984260895e-05,0.04501888786654735,0.0024193897192473206,5.993014812730987e-05,0.05023692830027639,0.003425689097727667,5.1366415954067355e-05,0.04612766265230922,0.9718268353218773,0.004543569710776241,0.08994409678116239,0.9857373264194434,0.00018661150296437725,0.051666798476725014
8.09347,-6.246436957015122,-7.869916079809781,-1.7921987044870153,-0.0735973991459472,0.44477187602384577,0.030973419898379692,-0.8920773877530369,-5.285442878840361,-0.5811792347774799,-1.0516990463596558,-0.09260463300395125,0.9406727006871812,0.09032302951408963,16.379588115277297,0.15883391288947726,0.6994474191945899,0.23749535674896502,-2.3396977407021238,-0.012998122650970308,4.117084265176795,4.178999453373391,4.097538276079825,4.178999393371159,0.0005780703142208639,1.8385696462967912e-05,0.04499524313723035,0.0011518630049964973,2.2205760323191863e-05,0.04501827941498142,0.002359522109491609,5.9867609755711385e-05,0.05022624104269156,0.0033759435327027636,4.974556502490342e-05,0.046058271076399794,0.9653399708902414,0.006486864431635989,0.08997256972022914,0.9855614991872939,0.00017582723214953753,0.05094785102168973
8.13455,-6.449752246969185,-7.893653302640845,-1.8348829847705694,-0.07170103404446311,0.46124158842038276,0.03040352107111702,-0.8838499884309099,-4.612510609300541,-0.5746537675478788,-1.0229632359162064,-0.0828474713282442,0.8445495198350713,0.08978901998260964,16.286884747698238,0.12226030454450416,1.1606968950315235,0.32380474682834964,-2.7195527312658823,-0.016125330748860956,4.1077241172493295,4.178999494288362,4.0834755543544885,4.178999439515742,0.0005600506799840649,1.8019634236798935e-05,0.04499536430839824,0.0011300443169737116,2.1818688022785683e-05,0.045017761190039675,0.00229976835489604,5.975375459556939e-05,0.050206875277377605,0.003327564419786264,4.837911291649941e-05,0.046001494904749446,0.9558308152039021,0.009509155686339275,0.08998723815308571,0.9853944398128516,0.00016705937444234866,0.05038835568377898
8.17563,-6.625491543839879,-7.917154216742123,-1.8759891743074018,-0.06983803531566869,0.4756664170426169,0.029773786088277614,-0.8763433388041323,-3.943386926832625,-0.5696308754194115,-0.9752776414846298,-0.06954441012564086,0.7328205325916711,0.08912653351826502,16.166985632972455,0.09082075966859082,1.541886934647227,0.3694229621241126,-2.582495443126737,-0.017572993662798953,4.112985801485185,4.178999531046842,4.086560297218069,4.17899948093381,0.0005423755108800888,1.7675169103976166e-05,0.04499546290939551,0.0011085582619632527,2.1486055010458906e-05,0.045017325589415264,0.002240167262471736,5.9601092424303434e-05,0.05018098935865251,0.003280324316557402,4.7240103228861855e-05,0.04595538337058279,0.9414839765099166,0.014346838693985444,0.08999439866807438,0.9852344689971698,0.00015997081568180715,0.049953359562340975
8.21672,-6.773834940970933,-7.94047592483267,-1.9148056617569031,-0.06804376353906488,0.48799863599319565,0.029043796527201935,-0.8697033130077054,-3.2791891303406198,-0.5658996326375425,-0.911931392054939,-0.054367188905381045,0.626722350672272,0.08840457186545114,15.993288624808995,0.06250440679805543,1.8640949676195222,0.46560657702125996,-2.585202242199865,-0.02110198519060408,4.115508106764186,4.178999563993098,4.0837758441842285,4.178999518015756,0.0005250242543226196,1.7351256557469107e-05,0.044995540234544246,0.0010873532656241662,2.1204996339086266e-05,0.045016966116077695,0.002180746712918857,5.942054955287917e-05,0.05015046966180533,0.003234017690564733,4.6306625992669126e-05,0.045918426510821814,0.9191685783072885,0.022315398202628067,0.0899976905268739,0.9850801622425998,0.00015430675457000503,0.04961735554583285
8.2578,-6.895031200879797,-7.963668445754055,-1.9507386765672254,-0.0663607656440182,0.49832643611227917,0.028158806243040495,-0.8639873325045755,-2.6221274303788253,-0.5633317272649022,-0.8353476801587912,-0.03523839956205517,0.5205129637316813,0.08753762657438706,15.345568340398414,0.04530407432063708,2.32598505967125,1.1248275960705556,-10.460661693681331,-0.047078038507071394,3.892829226777972,4.178999593310522,3.8220352262513395,4.178999550969377,0.0005079774902493168,1.7046764073302847e-05,0.04499559746752195,0.0010663803291364564,2.097293648770992e-05,0.04501667724646089,0.002121525396648753,5.922131627010422e-05,0.05011689897247444,0.0031884567701892853,4.5560920375448046e-05,0.04588945690617279,0.8834205139570525,0.03574806435023606,0.08999910613548712,0.9849302882624918,0.00014987398010792857,0.0493617618286173
8.29889,-6.98976783108901,-7.986770858015503,-1.983111356321548,-0.06487600862116993,0.5038066866184323,0.027071109878002594,-0.860951275156799,-1.9916764045040583,-0.5614704732860215,-0.7397878654611071,0.010973555325796084,0.09075143585469876,0.0856034917795995,15.506113878789826,0.023184655872702693,2.0832440649978223,-1.2450034955320304,-1.2936992335501603,0.050680123663059976,4.101160235184153,4.178999618851584,4.177370986922283,4.178999579388733,0.0004912171556814954,1.6760334567821424e-05,0.04499563596722485,0.0010455933324448876,2.0786996691568678e-05,0.04501645351432777,0.0020625143882814106,5.901100836734265e-05,0.05008158202955708,0.003143470417929594,4.49863522596915e-05,0.04586748851670333,0.824871680447606,0.058548833509446424,0.08999967304140856,0.9847837756239033,0.00014651263858861171,0.049172341738343936
8.33997,-7.058456297502337,-8.009818965670119,-2.01174465963896,-0.06322784097471987,0.5050080706460829,0.026346890463087802,-0.860392321691024,-1.354629591680689,-0.5605179644081966,-0.6542007220727575,-0.04017565684834624,0.03760162798359304,0.08768561316123134,15.21307592114318,0.038262744888980016,2.024065921266098,-0.01200584204862582,-0.018882972715743886,0.00035742162924552506,4.178259309524217,4.178999639563463,4.178796823403935,4.178999601817947,0.000474726418920872,1.6490736760623362e-05,0.04499565666901326,0.0010249482643709038,2.0645068073983763e-05,0.045016290954217116,0.0020037192396208923,5.879514866051811e-05,0.05004545973457647,0.003098898868511312,4.4571549418281985e-05,0.045851845429265195,0.7298104270095803,0.09506125343802567,0.08999988217726705,0.9846396614759403,0.000144114147963033,0.0490395287514022
8.38105,-7.101219858397144,-8.03281802023846,-2.0369099197649105,-0.06127862015638666,0.5057646064224854,0.026103212297318774,-0.860096351035014,-0.7296218299319036,-0.5589459935151709,-0.5710448292316301,-0.040668899931179496,0.03682584768949564,0.08770029732462166,14.857374431855309,0.061337621035485616,1.9991353162524104,-0.0059574557212276075,-0.009336237295484273,0.00011217295140916095,4.178738231246191,4.178999653931183,4.178906949528893,4.178999616778419,0.00045848954945564377,1.6236869465228258e-05,0.044995660092705204,0.0010044024471505986,2.054581722030538e-05,0.0450161870308627,0.0019451416438180564,5.8577595802835716e-05,0.05000918464222068,0.00305458906397283,4.4309804538482106e-05,0.04584211088999795,0.5898817954853901,0.13992863152419022,0.08999995100666945,0.9844970497396064,0.00014261173633398983,0.04895733966356307
8.42214,-7.118607237589911,-8.055732996690146,-2.0586799137730925,-0.059324809174603706,0.5065090859002542,0.02586656606766676,-0.8598023324175739,-0.11922756205003218,-0.5564260238894949,-0.48891317512561566,-0.04091365359476091,0.03644228155169071,0.08770490579207771,14.509588144259293,0.08419689666658527,1.9748126229312595,-0.006181164605276118,-0.009225301555859471,0.0001226798553929325,4.178734426952215,4.178999660987694,4.178918945502099,4.178999623423365,0.00044249209311147166,1.599745634417204e-05,0.044995646940222636,0.0009839148464731147,2.0487600677483897e-05,0.04501613907467415,0.001886780486883128,5.836115693492839e-05,0.04997322663489852,0.003010394855721454,4.419420825137611e-05,0.04583792704034367,0.4286173668772176,0.1612644286081725,0.08999996558402787,0.9843551009299327,0.00014194880967362595,0.0489213216124452
8.46322,-7.111212110693539,-8.078525116038461,-2.0770962209482793,-0.05736784829132842,0.5072448518419512,0.025634621529178815,-0.8595082743029664,0.47687839685973954,-0.5529669131741767,-0.4077807845604626,-0.04116759802223696,0.03606327305224111,0.08770994592086089,14.16958103587913,0.10684843720102771,1.9510553828146853,-0.013292052509942085,-0.017543599718793677,0.0004153924609260126,4.178259698517713,4.178999661334838,4.178884387642113,4.178999622527618,0.0004267208834224793,1.5771209688992432e-05,0.04499561782981081,0.000963445857033873,2.0468989439241664e-05,0.045016144980557185,0.0018286332553276246,5.8147231555503474e-05,0.04993781664838946,0.002966175101066577,4.4219754654876944e-05,0.04583906593367956,0.29212856671149673,0.13648880016572082,0.08999994799566538,0.9842130114341678,0.0001420894957647925,0.04892895211543552
8.5043,-7.079614893774722,-8.101155986994414,-2.0921994024571746,-0.05540597445838346,0.5079690986410037,0.025410155861861617,-0.8592158715673183,1.0590156434006983,-0.5485771958725916,-0.32762442668899716,-0.04171368324729919,0.03534251900814797,0.08772701173408606,13.706258093456773,0.14343501298211736,1.9886400289648447,-2.394791835574147,-2.412022158448122,0.09797447781409498,4.031431838656815,4.178999656854285,4.178761921344392,4.1789996159924145,0.00041116402038505996,1.555686303741934e-05,0.04499557326403203,0.0009429570291607592,2.04888278731137e-05,0.045016203257083845,0.0017706973516759886,5.7935903651635826e-05,0.04990296561626813,0.002921791610968351,4.4383490098226507e-05,0.045845428278333884,0.1973032258771575,0.09482534083433924,0.0899998815404433,0.9840699931943542,0.00014301823981369136,0.04897949919826469
8.54539,-7.024492014372743,-8.123580742110981,-2.1039739160823654,-0.05286543971157582,0.5078669808595265,0.026094062630408265,-0.8594157853234117,1.6221179205040959,-0.5426843707210541,-0.24592395665453493,-0.1401003272609701,-0.06375200851241487,0.09175215493356154,13.245381716266683,0.2496055169490192,1.9649087299567967,-4.415596754729776,-4.467570993611684,0.18116178129990188,3.9061188594746645,4.178999649484204,4.178542634760124,4.1789996054767915,0.00039581087707466904,1.535314331039087e-05,0.04499551371945992,0.0009224109745886931,2.0546054572066134e-05,0.04501631274942326,0.0017129711607668826,5.7726190909106024e-05,0.04986850892267792,0.0028771079014218693,4.468370954648179e-05,0.04585700965529473,0.13564754454296865,0.061655681334188826,0.089999706144392,0.9839252586052709,0.0001447345890832401,0.04907369404447522
8.58647,-6.946619678140731,-8.145688098770107,-2.1124016583284497,-0.048686848774455636,0.505414168132398,0.02934066174664504,-0.8610024692237231,2.1662857418509076,-0.5324296801984335,-0.16519845355991405,-0.32150889044465236,-0.24729585997576914,0.09919493113684799,12.943756482491667,0.44290200220350795,1.7490520611596125,2.7349004626146933,-2.813232765403163,-0.11062055355785402,4.176475578329503,4.178999640510804,4.010128929279426,4.178999592481402,0.0003806520702831399,1.5158806791529102e-05,0.044995439607525556,0.0009017712181979156,2.0639756390777557e-05,0.04501647269147923,0.0016554544670963386,5.751669367054398e-05,0.04983421560415301,0.00283198798599953,4.511991542233913e-05,0.045873897902981034,0.09566195860089884,0.03998558594206982,0.08999928755791825,0.9837780056666868,0.0001472529385840579,0.04921372931645136
8.62755,-6.846639322283914,-8.167215387139338,-2.117683817706804,-0.04402850988550764,0.5003236543315108,0.03332868593428985,-0.8640757762945608,2.6980617159982536,-0.514233676280084,-0.09334111717416865,-0.20914936331122833,-0.3628735592587456,0.09465024175641068,12.63209950464073,0.6146603458350324,1.4551290678976119,-0.5513321458292684,-0.6585809299749521,0.024007861277565178,4.141346281395064,4.178999630121856,4.1774483810706915,4.178999577480162,0.00036567931472768667,1.4972755555453268e-05,0.04499535102373974,0.0008810015947061298,2.0769623491785738e-05,0.04501668333500176,0.0015981481680055522,5.7306299090786476e-05,0.049799904589050085,0.0027862936121153207,4.569437388420929e-05,0.04589633482483696,0.0692553837445091,0.026406574856389742,0.08999835354690625,0.9836273933326313,0.00015061233405545095,0.04940388138943795
8.66864,-6.725071435043777,-8.187846100775275,-2.1202565839287995,-0.039814448451162956,0.49388625590118074,0.036603311476000704,-0.8678429528249103,3.2170337028934695,-0.4889812231287676,-0.033559192302663694,-0.23180006670816583,-0.3899304276466835,0.09563657086692358,12.098284181808499,0.7893398864294263,1.26023708857351,-2.3497630143154407,-2.4510535556054514,0.09783902681976779,4.030923631956589,4.178999618760629,4.178050046154575,4.178999560682593,0.00035088532776500735,1.4793986962679348e-05,0.0449952478341622,0.0008600658145741992,2.0935780131930534e-05,0.04501694571689744,0.0015410547739297788,5.709339407577337e-05,0.049765315683889574,0.002739881603127385,4.641200898793612e-05,0.04592471983092034,0.0514068071031163,0.01784857664139281,0.08999638436938755,0.9834725158308228,0.00015487750180846602,0.04965074760094501
8.70972,-6.582631031745034,-8.207297297528333,-2.120534376514747,-0.03489976089983409,0.48631074344790964,0.04096398338367776,-0.8721271907442876,3.714074640352004,-0.4565523074884633,0.01821587055017106,-0.3283367651266809,-0.4906285050543094,0.09965614925339017,11.750361120682491,1.0178126040364546,0.9119823922164723,-0.17449819738661526,-0.3080110061521828,0.009163864518642609,4.163658883544319,4.1789996065097625,4.17743919519176,4.1789995422587785,0.0003362638663417141,1.4621461423293283e-05,0.044995130003866284,0.0008389276381242052,2.113817644999405e-05,0.04501726079021399,0.001484179316388641,5.687545754113773e-05,0.04973004471376084,0.002692603288923293,4.727831420409184e-05,0.04595953807018658,0.03904710260200206,0.01235970450111424,0.08999244948453293,0.9833123873509141,0.00016012847990878602,0.04996288813378317
8.7508,-6.42006116418416,-8.225228164735562,-2.118976334786885,-0.029374463728516036,0.47769230108989114,0.046265917168334364,-0.8768162227872913,4.196821649690918,-0.4147369125725399,0.055683380517786346,-0.33550577738581455,-0.5032827027029004,0.10003263369884054,11.179682883052665,1.234497687246327,0.6845944957685232,2.200619735161586,-2.206327534999625,-0.08777920742139043,4.178045693210242,4.178999593272103,4.046046956416163,4.178999521913715,0.0003218096732685662,1.4454193073147887e-05,0.04499499740114458,0.000817550663597898,2.1376974526307203e-05,0.04501762996624457,0.0014275293856731148,5.6649930715526085e-05,0.049693687134501306,0.002644302708489376,4.830058043391672e-05,0.04600141948819178,0.03028424244320353,0.008762860158798529,0.08998497047191241,0.9831459165234508,0.00016647082746325788,0.05035170025553979
8.79189,-6.23813808704744,-8.241253489672037,-2.1160680520497004,-0.02422834423188772,0.4680402732253197,0.05085500536986845,-0.881909902359137,4.656123148744562,-0.3640193167103154,0.08380897955664728,-0.2450964201813319,-0.593926556811216,0.09642634880005309,10.613425687044725,1.4247418961456986,0.4006140626828331,-3.4094482821522516,-3.5153873414808334,0.14211819158740524,3.9650322288807467,4.1789995788359136,4.178743874805133,4.178999499208376,0.0003075184290135132,1.4291244255052988e-05,0.044994849815198794,0.0007958981422231316,2.165252137476649e-05,0.04501805507546218,0.0013711151425396895,5.64142431334255e-05,0.04965584277890551,0.0025948147329820648,4.9487975507311704e-05,0.04605115809528677,0.02393110790269021,0.006353134540513316,0.08997140267631006,0.9829718763273292,0.00017404019612163391,0.050832071764700344
8.83297,-6.037817383629527,-8.255036755138978,-2.1122370460232918,-0.018703013776530254,0.4561790480009196,0.05593625522951825,-0.8879313185127522,5.092160769770804,-0.3054858059202878,0.10026764313923656,-0.3851687928344286,-0.7383512862589505,0.10226507420234862,10.237037124104255,1.6899162074014016,-0.08939760835359355,0.002644697011967189,-0.11787333792952939,0.002991173365014353,4.1743381394928605,4.178999563668377,4.178836234180193,4.178999474041216,0.00029338676495064533,1.4131664062867868e-05,0.0449946871626266,0.0007739331801739838,2.1964962049147755e-05,0.04501853778439645,0.0013149498256245192,5.616531691517031e-05,0.049616036824843036,0.002543964253905379,5.085047907668589e-05,0.046109686144666436,0.019226821950126673,0.0047042859525635375,0.08994784933817718,0.9827888759383968,0.0001830003889323403,0.05142265992298431
8.87406,-5.819894764474192,-8.266197870293194,-2.108140701058375,-0.012374027636599021,0.44286568830026984,0.06227763690817865,-0.894336837612631,5.512734997694254,-0.23605798265786515,0.0965948685213751,-0.3850601391888068,-0.7431939460531348,0.10238796234012962,9.673627650116986,1.9467450404763402,-0.4541059429231081,0.012983844124338586,-0.10504892640514071,0.002591050984135488,4.175033570520519,4.1789995473467485,4.17892999053303,4.1789994446036145,0.00027941215447920464,1.3974610471440684e-05,0.04499450912596433,0.0007516182796072356,2.2314900566748148e-05,0.04501908056250376,0.0012590497007969258,5.590012482759317e-05,0.04957381159933194,0.002491562537353578,5.240171655180102e-05,0.04617821884504683,0.015675041708955617,0.003551780241171056,0.0899085487683539,0.9825953065334817,0.00019356940491512375,0.0521479976451772
8.91514,-5.585168318667102,-8.274288444131846,-2.1045054505372964,-0.0060362826449821515,0.42933544711079863,0.0685945547061138,-0.9005162085235014,5.910162342231982,-0.15607870912037825,0.07793856650498011,-0.3845267162704495,-0.7475097329924046,0.10249441201438128,8.872931037007053,2.1794107712094273,-0.6343822564895256,-4.658836132364535,-4.801342480586913,0.19418510892067323,3.886960527688471,4.178999529802352,4.178968331128886,4.178999408949416,0.00026559285155666566,1.3819302922538976e-05,0.044994315260148944,0.0007289150714717272,2.2703208135508444e-05,0.045019686406448385,0.001203433544933376,5.561615586354989e-05,0.04952880183688838,0.0024374042968388736,5.415824051470428e-05,0.04625826265555934,0.012945070203816515,0.002729971505139101,0.08984530909579264,0.9823892804959374,0.00020602603754434908,0.053039332275237695
